date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition,year,month,month_name,day_name,temperature_f,heat_index_proxy
2026-03-11,Chennai,Tamil Nadu,35.9,66.1,17.7,3.5,Cloudy,2026,3,March,Wednesday,96.62,39.2
2026-03-11,Pune,Maharashtra,31.4,63.1,11.1,0.8,Sunny,2026,3,March,Wednesday,88.52,34.56
2026-03-11,Mumbai,Maharashtra,33.0,84.5,16.7,3.4,Humid,2026,3,March,Wednesday,91.4,37.22
2026-03-11,Delhi,Delhi,37.6,57.3,11.4,0.5,Clear,2026,3,March,Wednesday,99.68,40.47
2026-03-11,Kolkata,West Bengal,33.3,81.5,12.0,12.0,Rain,2026,3,March,Wednesday,91.94,37.38
2026-03-11,Ahmedabad,Gujarat,38.7,41.0,18.2,0.4,Sunny,2026,3,March,Wednesday,101.66,40.75
2026-03-11,Jaipur,Rajasthan,38.5,40.7,16.6,0.2,Clear,2026,3,March,Wednesday,101.3,40.53
2026-03-11,Kochi,Kerala,29.6,82.8,8.4,15.4,Rain,2026,3,March,Wednesday,85.28,33.74
2026-03-12,Bengaluru,Karnataka,29.7,71.9,12.8,4.5,Partly Cloudy,2026,3,March,Thursday,85.46,33.3
2026-03-12,Hyderabad,Telangana,33.1,54.2,17.1,2.4,Clear,2026,3,March,Thursday,91.58,35.81
2026-03-12,Chennai,Tamil Nadu,37.0,63.8,19.0,8.0,Cloudy,2026,3,March,Thursday,98.6,40.19
2026-03-12,Pune,Maharashtra,30.2,52.3,8.1,0.7,Sunny,2026,3,March,Thursday,86.36,32.82
2026-03-12,Mumbai,Maharashtra,33.1,72.3,18.0,7.7,Humid,2026,3,March,Thursday,91.58,36.72
2026-03-12,Delhi,Delhi,36.5,53.2,12.7,1.3,Clear,2026,3,March,Thursday,97.7,39.16
2026-03-12,Kolkata,West Bengal,34.9,78.6,11.1,6.5,Rain,2026,3,March,Thursday,94.82,38.83
2026-03-12,Ahmedabad,Gujarat,37.7,48.7,20.9,0.2,Sunny,2026,3,March,Thursday,99.86,40.14
2026-03-12,Jaipur,Rajasthan,38.9,48.7,15.2,0.1,Clear,2026,3,March,Thursday,102.02,41.34
2026-03-12,Kochi,Kerala,31.4,90.2,8.9,3.9,Rain,2026,3,March,Thursday,88.52,35.91
2026-03-13,Bengaluru,Karnataka,30.2,74.2,13.8,5.5,Partly Cloudy,2026,3,March,Friday,86.36,33.91
2026-03-13,Hyderabad,Telangana,35.1,57.2,16.0,0.9,Clear,2026,3,March,Friday,95.18,37.96
2026-03-13,Chennai,Tamil Nadu,33.0,64.9,15.7,6.1,Cloudy,2026,3,March,Friday,91.4,36.24
2026-03-13,Pune,Maharashtra,31.0,53.5,12.8,1.2,Sunny,2026,3,March,Friday,87.8,33.67
2026-03-13,Mumbai,Maharashtra,30.5,73.5,17.5,13.8,Humid,2026,3,March,Friday,86.9,34.17
2026-03-13,Delhi,Delhi,34.9,45.4,14.1,0.7,Clear,2026,3,March,Friday,94.82,37.17
2026-03-13,Kolkata,West Bengal,36.4,81.0,10.5,7.8,Rain,2026,3,March,Friday,97.52,40.45
2026-03-13,Ahmedabad,Gujarat,38.0,44.4,18.1,0.5,Sunny,2026,3,March,Friday,100.4,40.22
2026-03-13,Jaipur,Rajasthan,36.2,45.3,12.9,0.3,Clear,2026,3,March,Friday,97.16,38.47
2026-03-13,Kochi,Kerala,30.8,89.1,8.5,14.2,Rain,2026,3,March,Friday,87.44,35.26
2026-03-14,Bengaluru,Karnataka,29.9,77.9,14.9,8.1,Partly Cloudy,2026,3,March,Saturday,85.82,33.8
2026-03-14,Hyderabad,Telangana,31.9,57.5,13.1,2.0,Clear,2026,3,March,Saturday,89.42,34.78
2026-03-14,Chennai,Tamil Nadu,33.8,65.8,19.9,7.3,Cloudy,2026,3,March,Saturday,92.84,37.09
2026-03-14,Pune,Maharashtra,29.9,64.9,8.5,1.6,Sunny,2026,3,March,Saturday,85.82,33.14
2026-03-14,Mumbai,Maharashtra,30.5,83.1,18.3,5.7,Humid,2026,3,March,Saturday,86.9,34.66
2026-03-14,Delhi,Delhi,37.2,56.5,11.1,0.8,Clear,2026,3,March,Saturday,98.96,40.03
2026-03-14,Kolkata,West Bengal,34.3,86.5,7.7,12.6,Rain,2026,3,March,Saturday,93.74,38.62
2026-03-14,Ahmedabad,Gujarat,37.1,44.3,19.7,0.5,Sunny,2026,3,March,Saturday,98.78,39.32
2026-03-14,Jaipur,Rajasthan,36.5,47.4,14.7,0.3,Clear,2026,3,March,Saturday,97.7,38.87
2026-03-14,Kochi,Kerala,32.6,79.6,13.3,22.2,Rain,2026,3,March,Saturday,90.68,36.58
2026-03-15,Bengaluru,Karnataka,29.4,65.3,9.9,11.4,Partly Cloudy,2026,3,March,Sunday,84.92,32.66
2026-03-15,Hyderabad,Telangana,31.0,66.8,12.4,2.9,Clear,2026,3,March,Sunday,87.8,34.34
2026-03-15,Chennai,Tamil Nadu,33.2,65.4,19.4,2.5,Cloudy,2026,3,March,Sunday,91.76,36.47
2026-03-15,Pune,Maharashtra,30.0,63.9,11.5,2.3,Sunny,2026,3,March,Sunday,86.0,33.2
2026-03-15,Mumbai,Maharashtra,33.7,71.5,14.5,12.2,Humid,2026,3,March,Sunday,92.66,37.28
2026-03-15,Delhi,Delhi,36.8,45.5,12.4,0.6,Clear,2026,3,March,Sunday,98.24,39.07
2026-03-15,Kolkata,West Bengal,34.0,75.5,6.8,17.0,Rain,2026,3,March,Sunday,93.2,37.78
2026-03-15,Ahmedabad,Gujarat,35.9,50.3,16.9,0.3,Sunny,2026,3,March,Sunday,96.62,38.42
2026-03-15,Jaipur,Rajasthan,36.1,41.0,13.6,0.3,Clear,2026,3,March,Sunday,96.98,38.15
2026-03-15,Kochi,Kerala,29.7,87.3,11.1,5.8,Rain,2026,3,March,Sunday,85.46,34.06
2026-03-16,Bengaluru,Karnataka,29.5,71.9,14.7,5.4,Partly Cloudy,2026,3,March,Monday,85.1,33.1
2026-03-16,Hyderabad,Telangana,31.7,67.5,16.8,2.9,Clear,2026,3,March,Monday,89.06,35.08
2026-03-16,Chennai,Tamil Nadu,33.8,65.5,16.9,2.3,Cloudy,2026,3,March,Monday,92.84,37.07
2026-03-16,Pune,Maharashtra,28.8,58.1,9.6,1.6,Sunny,2026,3,March,Monday,83.84,31.7
2026-03-16,Mumbai,Maharashtra,31.1,71.1,17.2,10.5,Humid,2026,3,March,Monday,87.98,34.66
2026-03-16,Delhi,Delhi,36.2,52.7,13.5,1.8,Clear,2026,3,March,Monday,97.16,38.84
2026-03-16,Kolkata,West Bengal,35.7,84.0,9.1,7.4,Rain,2026,3,March,Monday,96.26,39.9
2026-03-16,Ahmedabad,Gujarat,36.3,51.6,18.5,0.3,Sunny,2026,3,March,Monday,97.34,38.88
2026-03-16,Jaipur,Rajasthan,37.1,37.0,18.5,0.1,Clear,2026,3,March,Monday,98.78,38.95
2026-03-16,Kochi,Kerala,31.4,90.0,9.6,15.1,Rain,2026,3,March,Monday,88.52,35.9
2026-03-17,Bengaluru,Karnataka,29.5,68.4,10.4,3.1,Partly Cloudy,2026,3,March,Tuesday,85.1,32.92
2026-03-17,Hyderabad,Telangana,34.2,65.0,17.0,0.8,Clear,2026,3,March,Tuesday,93.56,37.45
2026-03-17,Chennai,Tamil Nadu,35.4,67.5,19.2,6.5,Cloudy,2026,3,March,Tuesday,95.72,38.78
2026-03-17,Pune,Maharashtra,29.8,64.6,7.2,2.0,Sunny,2026,3,March,Tuesday,85.64,33.03
2026-03-17,Mumbai,Maharashtra,33.0,78.1,16.7,14.7,Humid,2026,3,March,Tuesday,91.4,36.9
2026-03-17,Delhi,Delhi,34.8,53.8,13.9,0.9,Clear,2026,3,March,Tuesday,94.64,37.49
2026-03-17,Kolkata,West Bengal,35.0,79.5,9.9,11.6,Rain,2026,3,March,Tuesday,95.0,38.98
2026-03-17,Ahmedabad,Gujarat,37.2,42.5,20.0,0.3,Sunny,2026,3,March,Tuesday,98.96,39.33
2026-03-17,Jaipur,Rajasthan,36.3,43.6,14.1,0.3,Clear,2026,3,March,Tuesday,97.34,38.48
2026-03-17,Kochi,Kerala,30.8,87.1,11.2,12.6,Rain,2026,3,March,Tuesday,87.44,35.16
2026-03-18,Bengaluru,Karnataka,28.8,67.0,14.8,7.1,Partly Cloudy,2026,3,March,Wednesday,83.84,32.15
2026-03-18,Hyderabad,Telangana,32.8,61.4,16.4,1.4,Clear,2026,3,March,Wednesday,91.04,35.87
2026-03-18,Chennai,Tamil Nadu,33.2,74.5,18.1,7.3,Cloudy,2026,3,March,Wednesday,91.76,36.93
2026-03-18,Pune,Maharashtra,31.7,63.5,12.4,0.5,Sunny,2026,3,March,Wednesday,89.06,34.88
2026-03-18,Mumbai,Maharashtra,31.0,82.6,18.0,4.0,Humid,2026,3,March,Wednesday,87.8,35.13
2026-03-18,Delhi,Delhi,34.4,48.5,10.0,0.8,Clear,2026,3,March,Wednesday,93.92,36.82
2026-03-18,Kolkata,West Bengal,35.2,81.3,9.4,4.1,Rain,2026,3,March,Wednesday,95.36,39.26
2026-03-18,Ahmedabad,Gujarat,36.0,52.0,20.4,0.3,Sunny,2026,3,March,Wednesday,96.8,38.6
2026-03-18,Jaipur,Rajasthan,37.2,46.2,17.1,0.1,Clear,2026,3,March,Wednesday,98.96,39.51
2026-03-18,Kochi,Kerala,31.5,82.1,11.2,8.1,Rain,2026,3,March,Wednesday,88.7,35.6
2026-03-19,Bengaluru,Karnataka,29.3,69.8,11.5,2.1,Partly Cloudy,2026,3,March,Thursday,84.74,32.79
2026-03-19,Hyderabad,Telangana,31.4,62.0,11.8,1.2,Clear,2026,3,March,Thursday,88.52,34.5
2026-03-19,Chennai,Tamil Nadu,35.3,66.8,17.2,3.8,Cloudy,2026,3,March,Thursday,95.54,38.64
2026-03-19,Pune,Maharashtra,31.7,52.3,11.0,2.2,Sunny,2026,3,March,Thursday,89.06,34.32
2026-03-19,Mumbai,Maharashtra,30.2,76.9,17.9,10.1,Humid,2026,3,March,Thursday,86.36,34.04
2026-03-19,Delhi,Delhi,35.2,45.6,12.1,0.9,Clear,2026,3,March,Thursday,95.36,37.48
2026-03-19,Kolkata,West Bengal,34.8,78.1,9.1,12.1,Rain,2026,3,March,Thursday,94.64,38.7
2026-03-19,Ahmedabad,Gujarat,37.6,42.9,18.5,0.4,Sunny,2026,3,March,Thursday,99.68,39.75
2026-03-19,Jaipur,Rajasthan,38.9,37.7,18.3,0.3,Clear,2026,3,March,Thursday,102.02,40.78
2026-03-19,Kochi,Kerala,30.2,86.3,10.1,5.0,Rain,2026,3,March,Thursday,86.36,34.52
2026-03-20,Bengaluru,Karnataka,30.8,70.3,12.4,6.8,Partly Cloudy,2026,3,March,Friday,87.44,34.32
2026-03-20,Hyderabad,Telangana,34.1,64.6,11.7,2.5,Clear,2026,3,March,Friday,93.38,37.33
2026-03-20,Chennai,Tamil Nadu,34.2,69.5,20.3,5.3,Cloudy,2026,3,March,Friday,93.56,37.68
2026-03-20,Pune,Maharashtra,30.1,63.5,9.8,1.5,Sunny,2026,3,March,Friday,86.18,33.28
2026-03-20,Mumbai,Maharashtra,31.4,82.5,17.1,11.6,Humid,2026,3,March,Friday,88.52,35.52
2026-03-20,Delhi,Delhi,35.2,45.6,13.5,1.1,Clear,2026,3,March,Friday,95.36,37.48
2026-03-20,Kolkata,West Bengal,34.9,84.8,7.4,6.0,Rain,2026,3,March,Friday,94.82,39.14
2026-03-20,Ahmedabad,Gujarat,34.6,49.4,16.8,0.1,Sunny,2026,3,March,Friday,94.28,37.07
2026-03-20,Jaipur,Rajasthan,38.2,42.9,12.8,0.3,Clear,2026,3,March,Friday,100.76,40.35
2026-03-20,Kochi,Kerala,31.5,83.8,8.4,16.6,Rain,2026,3,March,Friday,88.7,35.69
2026-03-21,Bengaluru,Karnataka,29.3,73.2,15.2,9.9,Partly Cloudy,2026,3,March,Saturday,84.74,32.96
2026-03-21,Hyderabad,Telangana,33.9,56.0,13.5,2.3,Clear,2026,3,March,Saturday,93.02,36.7
2026-03-21,Chennai,Tamil Nadu,32.3,76.8,16.9,4.0,Cloudy,2026,3,March,Saturday,90.14,36.14
2026-03-21,Pune,Maharashtra,29.4,54.6,12.4,1.6,Sunny,2026,3,March,Saturday,84.92,32.13
2026-03-21,Mumbai,Maharashtra,31.3,76.9,13.4,6.2,Humid,2026,3,March,Saturday,88.34,35.15
2026-03-21,Delhi,Delhi,37.0,56.2,14.5,0.7,Clear,2026,3,March,Saturday,98.6,39.81
2026-03-21,Kolkata,West Bengal,32.6,74.7,9.9,8.2,Rain,2026,3,March,Saturday,90.68,36.34
2026-03-21,Ahmedabad,Gujarat,36.0,44.8,19.7,0.3,Sunny,2026,3,March,Saturday,96.8,38.24
2026-03-21,Jaipur,Rajasthan,38.3,37.8,18.0,0.2,Clear,2026,3,March,Saturday,100.94,40.19
2026-03-21,Kochi,Kerala,28.8,81.4,11.3,11.3,Rain,2026,3,March,Saturday,83.84,32.87
2026-03-22,Bengaluru,Karnataka,29.8,69.5,10.8,9.7,Partly Cloudy,2026,3,March,Sunday,85.64,33.28
2026-03-22,Hyderabad,Telangana,31.5,63.9,16.3,2.5,Clear,2026,3,March,Sunday,88.7,34.7
2026-03-22,Chennai,Tamil Nadu,34.0,76.1,18.0,9.4,Cloudy,2026,3,March,Sunday,93.2,37.8
2026-03-22,Pune,Maharashtra,28.3,57.1,11.0,0.5,Sunny,2026,3,March,Sunday,82.94,31.16
2026-03-22,Mumbai,Maharashtra,32.6,72.0,16.7,4.7,Humid,2026,3,March,Sunday,90.68,36.2
2026-03-22,Delhi,Delhi,37.2,52.9,14.2,1.0,Clear,2026,3,March,Sunday,98.96,39.85
2026-03-22,Kolkata,West Bengal,34.4,83.4,8.5,5.9,Rain,2026,3,March,Sunday,93.92,38.57
2026-03-22,Ahmedabad,Gujarat,37.4,40.0,21.7,0.2,Sunny,2026,3,March,Sunday,99.32,39.4
2026-03-22,Jaipur,Rajasthan,35.4,36.3,17.2,0.3,Clear,2026,3,March,Sunday,95.72,37.21
2026-03-22,Kochi,Kerala,30.1,86.2,9.6,20.6,Rain,2026,3,March,Sunday,86.18,34.41
2026-03-23,Bengaluru,Karnataka,30.2,67.2,9.5,8.7,Partly Cloudy,2026,3,March,Monday,86.36,33.56
2026-03-23,Hyderabad,Telangana,30.4,65.7,13.3,1.4,Clear,2026,3,March,Monday,86.72,33.68
2026-03-23,Chennai,Tamil Nadu,34.4,67.5,18.7,3.1,Cloudy,2026,3,March,Monday,93.92,37.78
2026-03-23,Pune,Maharashtra,31.6,55.5,12.2,0.7,Sunny,2026,3,March,Monday,88.88,34.38
2026-03-23,Mumbai,Maharashtra,32.3,84.7,15.4,2.9,Humid,2026,3,March,Monday,90.14,36.53
2026-03-23,Delhi,Delhi,34.9,54.0,10.7,1.1,Clear,2026,3,March,Monday,94.82,37.6
2026-03-23,Kolkata,West Bengal,31.9,80.5,11.1,9.0,Rain,2026,3,March,Monday,89.42,35.92
2026-03-23,Ahmedabad,Gujarat,36.7,39.6,21.2,0.1,Sunny,2026,3,March,Monday,98.06,38.68
2026-03-23,Jaipur,Rajasthan,38.6,48.9,18.1,0.2,Clear,2026,3,March,Monday,101.48,41.04
2026-03-23,Kochi,Kerala,29.5,81.9,12.6,13.0,Rain,2026,3,March,Monday,85.1,33.6
2026-03-24,Bengaluru,Karnataka,31.1,66.3,12.1,10.4,Partly Cloudy,2026,3,March,Tuesday,87.98,34.42
2026-03-24,Hyderabad,Telangana,32.6,61.6,12.0,1.1,Clear,2026,3,March,Tuesday,90.68,35.68
2026-03-24,Chennai,Tamil Nadu,33.1,75.5,20.4,3.7,Cloudy,2026,3,March,Tuesday,91.58,36.88
2026-03-24,Pune,Maharashtra,31.6,51.5,10.8,2.5,Sunny,2026,3,March,Tuesday,88.88,34.18
2026-03-24,Mumbai,Maharashtra,30.4,84.2,17.0,3.1,Humid,2026,3,March,Tuesday,86.72,34.61
2026-03-24,Delhi,Delhi,34.6,51.3,10.9,1.4,Clear,2026,3,March,Tuesday,94.28,37.16
2026-03-24,Kolkata,West Bengal,32.2,85.0,8.5,3.8,Rain,2026,3,March,Tuesday,89.96,36.45
2026-03-24,Ahmedabad,Gujarat,36.1,39.3,19.5,0.4,Sunny,2026,3,March,Tuesday,96.98,38.06
2026-03-24,Jaipur,Rajasthan,37.2,41.5,12.7,0.2,Clear,2026,3,March,Tuesday,98.96,39.28
2026-03-24,Kochi,Kerala,28.7,86.1,8.9,14.5,Rain,2026,3,March,Tuesday,83.66,33.0
2026-03-25,Bengaluru,Karnataka,28.7,70.2,13.2,3.5,Partly Cloudy,2026,3,March,Wednesday,83.66,32.21
2026-03-25,Hyderabad,Telangana,30.8,67.2,13.5,3.3,Clear,2026,3,March,Wednesday,87.44,34.16
2026-03-25,Chennai,Tamil Nadu,35.4,69.7,16.2,2.6,Cloudy,2026,3,March,Wednesday,95.72,38.88
2026-03-25,Pune,Maharashtra,31.3,52.6,10.2,1.5,Sunny,2026,3,March,Wednesday,88.34,33.93
2026-03-25,Mumbai,Maharashtra,29.4,77.5,14.1,9.0,Humid,2026,3,March,Wednesday,84.92,33.28
2026-03-25,Delhi,Delhi,35.2,50.1,10.6,0.9,Clear,2026,3,March,Wednesday,95.36,37.71
2026-03-25,Kolkata,West Bengal,32.2,75.8,8.1,15.3,Rain,2026,3,March,Wednesday,89.96,35.99
2026-03-25,Ahmedabad,Gujarat,35.8,50.5,16.3,0.5,Sunny,2026,3,March,Wednesday,96.44,38.32
2026-03-25,Jaipur,Rajasthan,36.6,46.1,15.9,0.3,Clear,2026,3,March,Wednesday,97.88,38.9
2026-03-25,Kochi,Kerala,29.1,87.5,9.0,8.6,Rain,2026,3,March,Wednesday,84.38,33.48
2026-03-26,Bengaluru,Karnataka,27.3,70.5,12.3,4.8,Partly Cloudy,2026,3,March,Thursday,81.14,30.83
2026-03-26,Hyderabad,Telangana,33.5,55.2,15.0,1.4,Clear,2026,3,March,Thursday,92.3,36.26
2026-03-26,Chennai,Tamil Nadu,34.2,74.0,19.6,2.3,Cloudy,2026,3,March,Thursday,93.56,37.9
2026-03-26,Pune,Maharashtra,28.7,59.4,13.1,0.5,Sunny,2026,3,March,Thursday,83.66,31.67
2026-03-26,Mumbai,Maharashtra,31.3,80.7,18.0,6.7,Humid,2026,3,March,Thursday,88.34,35.34
2026-03-26,Delhi,Delhi,36.3,51.5,14.9,0.3,Clear,2026,3,March,Thursday,97.34,38.88
2026-03-26,Kolkata,West Bengal,35.0,79.8,9.1,4.1,Rain,2026,3,March,Thursday,95.0,38.99
2026-03-26,Ahmedabad,Gujarat,34.7,48.3,20.3,0.2,Sunny,2026,3,March,Thursday,94.46,37.12
2026-03-26,Jaipur,Rajasthan,36.0,37.0,13.7,0.1,Clear,2026,3,March,Thursday,96.8,37.85
2026-03-26,Kochi,Kerala,29.4,90.7,14.1,18.4,Rain,2026,3,March,Thursday,84.92,33.94
2026-03-27,Bengaluru,Karnataka,29.0,72.0,13.9,10.8,Partly Cloudy,2026,3,March,Friday,84.2,32.6
2026-03-27,Hyderabad,Telangana,32.9,62.9,12.7,2.6,Clear,2026,3,March,Friday,91.22,36.04
2026-03-27,Chennai,Tamil Nadu,35.1,74.0,15.9,8.0,Cloudy,2026,3,March,Friday,95.18,38.8
2026-03-27,Pune,Maharashtra,29.0,53.3,13.0,1.8,Sunny,2026,3,March,Friday,84.2,31.66
2026-03-27,Mumbai,Maharashtra,31.7,72.9,18.1,14.0,Humid,2026,3,March,Friday,89.06,35.34
2026-03-27,Delhi,Delhi,36.6,55.4,14.4,1.5,Clear,2026,3,March,Friday,97.88,39.37
2026-03-27,Kolkata,West Bengal,33.6,80.1,11.7,14.0,Rain,2026,3,March,Friday,92.48,37.61
2026-03-27,Ahmedabad,Gujarat,37.1,42.2,22.0,0.3,Sunny,2026,3,March,Friday,98.78,39.21
2026-03-27,Jaipur,Rajasthan,38.3,36.6,18.3,0.3,Clear,2026,3,March,Friday,100.94,40.13
2026-03-27,Kochi,Kerala,29.0,88.7,9.5,7.4,Rain,2026,3,March,Friday,84.2,33.44
2026-03-28,Bengaluru,Karnataka,28.8,68.3,12.2,10.8,Partly Cloudy,2026,3,March,Saturday,83.84,32.22
2026-03-28,Hyderabad,Telangana,32.5,63.9,13.9,3.1,Clear,2026,3,March,Saturday,90.5,35.7
2026-03-28,Chennai,Tamil Nadu,34.8,72.6,21.0,8.9,Cloudy,2026,3,March,Saturday,94.64,38.43
2026-03-28,Pune,Maharashtra,29.1,52.2,11.1,2.2,Sunny,2026,3,March,Saturday,84.38,31.71
2026-03-28,Mumbai,Maharashtra,30.0,79.3,18.1,12.2,Humid,2026,3,March,Saturday,86.0,33.97
2026-03-28,Delhi,Delhi,32.9,51.8,9.5,0.5,Clear,2026,3,March,Saturday,91.22,35.49
2026-03-28,Kolkata,West Bengal,34.3,79.9,10.3,9.4,Rain,2026,3,March,Saturday,93.74,38.29
2026-03-28,Ahmedabad,Gujarat,34.8,41.0,18.3,0.5,Sunny,2026,3,March,Saturday,94.64,36.85
2026-03-28,Jaipur,Rajasthan,36.9,39.1,13.0,0.1,Clear,2026,3,March,Saturday,98.42,38.85
2026-03-28,Kochi,Kerala,30.7,83.2,12.1,18.7,Rain,2026,3,March,Saturday,87.26,34.86
2026-03-29,Bengaluru,Karnataka,27.4,74.6,9.4,10.0,Partly Cloudy,2026,3,March,Sunday,81.32,31.13
2026-03-29,Hyderabad,Telangana,30.4,57.8,17.2,1.8,Clear,2026,3,March,Sunday,86.72,33.29
2026-03-29,Chennai,Tamil Nadu,32.4,75.5,19.0,9.5,Cloudy,2026,3,March,Sunday,90.32,36.17
2026-03-29,Pune,Maharashtra,29.0,58.0,12.9,1.5,Sunny,2026,3,March,Sunday,84.2,31.9
2026-03-29,Mumbai,Maharashtra,32.5,73.7,18.1,4.5,Humid,2026,3,March,Sunday,90.5,36.18
2026-03-29,Delhi,Delhi,34.9,45.0,10.5,1.7,Clear,2026,3,March,Sunday,94.82,37.15
2026-03-29,Kolkata,West Bengal,32.8,85.3,8.2,7.9,Rain,2026,3,March,Sunday,91.04,37.06
2026-03-29,Ahmedabad,Gujarat,33.8,45.7,21.4,0.3,Sunny,2026,3,March,Sunday,92.84,36.08
2026-03-29,Jaipur,Rajasthan,35.8,48.0,17.9,0.3,Clear,2026,3,March,Sunday,96.44,38.2
2026-03-29,Kochi,Kerala,28.1,85.7,10.8,21.5,Rain,2026,3,March,Sunday,82.58,32.39
2026-03-30,Bengaluru,Karnataka,28.2,74.3,13.0,5.6,Partly Cloudy,2026,3,March,Monday,82.76,31.92
2026-03-30,Hyderabad,Telangana,31.7,63.5,16.9,2.2,Clear,2026,3,March,Monday,89.06,34.88
2026-03-30,Chennai,Tamil Nadu,32.9,76.7,15.6,9.0,Cloudy,2026,3,March,Monday,91.22,36.74
2026-03-30,Pune,Maharashtra,30.0,58.8,9.9,2.0,Sunny,2026,3,March,Monday,86.0,32.94
2026-03-30,Mumbai,Maharashtra,32.0,81.2,17.6,2.9,Humid,2026,3,March,Monday,89.6,36.06
2026-03-30,Delhi,Delhi,34.0,46.9,15.1,1.6,Clear,2026,3,March,Monday,93.2,36.34
2026-03-30,Kolkata,West Bengal,31.5,82.2,10.2,3.5,Rain,2026,3,March,Monday,88.7,35.61
2026-03-30,Ahmedabad,Gujarat,34.9,48.5,20.0,0.2,Sunny,2026,3,March,Monday,94.82,37.32
2026-03-30,Jaipur,Rajasthan,37.2,39.1,15.8,0.2,Clear,2026,3,March,Monday,98.96,39.16
2026-03-30,Kochi,Kerala,31.6,86.1,12.9,16.3,Rain,2026,3,March,Monday,88.88,35.9
2026-03-31,Bengaluru,Karnataka,28.2,78.5,13.5,8.7,Partly Cloudy,2026,3,March,Tuesday,82.76,32.12
2026-03-31,Hyderabad,Telangana,30.6,56.3,15.0,3.2,Clear,2026,3,March,Tuesday,87.08,33.42
2026-03-31,Chennai,Tamil Nadu,34.5,67.9,16.1,6.2,Cloudy,2026,3,March,Tuesday,94.1,37.9
2026-03-31,Pune,Maharashtra,30.7,53.3,11.6,0.8,Sunny,2026,3,March,Tuesday,87.26,33.36
2026-03-31,Mumbai,Maharashtra,29.6,71.7,14.9,7.2,Humid,2026,3,March,Tuesday,85.28,33.18
2026-03-31,Delhi,Delhi,36.5,58.5,10.5,0.8,Clear,2026,3,March,Tuesday,97.7,39.42
2026-03-31,Kolkata,West Bengal,34.6,76.8,8.6,9.1,Rain,2026,3,March,Tuesday,94.28,38.44
2026-03-31,Ahmedabad,Gujarat,33.6,41.6,18.6,0.3,Sunny,2026,3,March,Tuesday,92.48,35.68
2026-03-31,Jaipur,Rajasthan,38.0,38.7,13.7,0.3,Clear,2026,3,March,Tuesday,100.4,39.94
2026-03-31,Kochi,Kerala,29.4,88.7,11.9,18.2,Rain,2026,3,March,Tuesday,84.92,33.84
2026-04-01,Bengaluru,Karnataka,27.9,67.1,13.7,6.5,Partly Cloudy,2026,4,April,Wednesday,82.22,31.26
2026-04-01,Hyderabad,Telangana,31.6,63.4,16.0,1.5,Clear,2026,4,April,Wednesday,88.88,34.77
2026-04-01,Chennai,Tamil Nadu,32.7,75.8,18.5,4.2,Cloudy,2026,4,April,Wednesday,90.86,36.49
2026-04-01,Pune,Maharashtra,29.6,54.6,11.8,0.5,Sunny,2026,4,April,Wednesday,85.28,32.33
2026-04-01,Mumbai,Maharashtra,31.5,78.9,15.2,14.0,Humid,2026,4,April,Wednesday,88.7,35.44
2026-04-01,Delhi,Delhi,33.6,48.4,9.8,1.1,Clear,2026,4,April,Wednesday,92.48,36.02
2026-04-01,Kolkata,West Bengal,33.7,83.5,9.2,14.4,Rain,2026,4,April,Wednesday,92.66,37.88
2026-04-01,Ahmedabad,Gujarat,33.5,42.3,20.1,0.5,Sunny,2026,4,April,Wednesday,92.3,35.62
2026-04-01,Jaipur,Rajasthan,36.5,44.7,17.1,0.2,Clear,2026,4,April,Wednesday,97.7,38.74
2026-04-01,Kochi,Kerala,31.3,87.4,10.2,11.0,Rain,2026,4,April,Wednesday,88.34,35.67
2026-04-02,Bengaluru,Karnataka,29.7,69.9,10.3,10.4,Partly Cloudy,2026,4,April,Thursday,85.46,33.2
2026-04-02,Hyderabad,Telangana,31.4,61.3,15.5,3.5,Clear,2026,4,April,Thursday,88.52,34.46
2026-04-02,Chennai,Tamil Nadu,31.6,67.7,15.7,5.3,Cloudy,2026,4,April,Thursday,88.88,34.98
2026-04-02,Pune,Maharashtra,29.0,62.9,11.2,1.6,Sunny,2026,4,April,Thursday,84.2,32.15
2026-04-02,Mumbai,Maharashtra,29.7,79.0,14.7,12.9,Humid,2026,4,April,Thursday,85.46,33.65
2026-04-02,Delhi,Delhi,35.6,56.7,10.3,1.3,Clear,2026,4,April,Thursday,96.08,38.44
2026-04-02,Kolkata,West Bengal,33.6,81.0,12.1,15.7,Rain,2026,4,April,Thursday,92.48,37.65
2026-04-02,Ahmedabad,Gujarat,36.0,49.5,20.1,0.5,Sunny,2026,4,April,Thursday,96.8,38.48
2026-04-02,Jaipur,Rajasthan,34.4,44.9,16.7,0.2,Clear,2026,4,April,Thursday,93.92,36.64
2026-04-02,Kochi,Kerala,28.5,77.9,11.7,19.1,Rain,2026,4,April,Thursday,83.3,32.4
2026-04-03,Bengaluru,Karnataka,27.5,68.0,10.5,2.9,Partly Cloudy,2026,4,April,Friday,81.5,30.9
2026-04-03,Hyderabad,Telangana,31.9,67.6,16.3,1.8,Clear,2026,4,April,Friday,89.42,35.28
2026-04-03,Chennai,Tamil Nadu,33.8,64.0,20.3,4.6,Cloudy,2026,4,April,Friday,92.84,37.0
