date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition
2026-04-15,Pune,Maharashtra,25.8,64.3,8.6,1.4,Sunny
2026-04-15,Mumbai,Maharashtra,28.9,84.3,16.1,14.7,Humid
2026-04-15,Delhi,Delhi,33.7,48.0,14.4,0.6,Clear
2026-04-15,Kolkata,West Bengal,33.4,80.4,8.1,16.5,Rain
2026-04-15,Ahmedabad,Gujarat,33.1,43.7,18.3,0.4,Sunny
2026-04-15,Jaipur,Rajasthan,32.8,40.2,13.5,0.3,Clear
2026-04-15,Kochi,Kerala,26.2,85.5,9.6,12.2,Rain
2026-04-16,Bengaluru,Karnataka,27.5,75.0,10.0,4.3,Partly Cloudy
2026-04-16,Hyderabad,Telangana,28.5,67.4,12.4,1.1,Clear
2026-04-16,Chennai,Tamil Nadu,31.9,71.1,20.6,2.2,Cloudy
2026-04-16,Pune,Maharashtra,26.6,53.3,10.7,1.4,Sunny
2026-04-16,Mumbai,Maharashtra,28.4,83.4,17.1,13.0,Humid
2026-04-16,Delhi,Delhi,34.9,48.8,15.1,0.9,Clear
2026-04-16,Kolkata,West Bengal,29.5,86.8,7.3,3.1,Rain
2026-04-16,Ahmedabad,Gujarat,32.9,42.0,22.0,0.5,Sunny
2026-04-16,Jaipur,Rajasthan,34.3,42.4,17.6,0.3,Clear
2026-04-16,Kochi,Kerala,28.7,84.2,8.8,8.3,Rain
2026-04-17,Bengaluru,Karnataka,27.8,73.2,14.0,10.7,Partly Cloudy
2026-04-17,Hyderabad,Telangana,31.8,56.7,12.0,3.5,Clear
2026-04-17,Chennai,Tamil Nadu,32.0,65.5,19.5,4.0,Cloudy
2026-04-17,Pune,Maharashtra,26.6,56.1,10.3,1.8,Sunny
2026-04-17,Mumbai,Maharashtra,27.0,81.4,16.8,8.3,Humid
2026-04-17,Delhi,Delhi,33.7,56.2,9.5,1.0,Clear
2026-04-17,Kolkata,West Bengal,31.9,83.9,10.6,5.4,Rain
2026-04-17,Ahmedabad,Gujarat,35.5,49.0,17.6,0.3,Sunny
2026-04-17,Jaipur,Rajasthan,36.4,37.9,15.0,0.3,Clear
2026-04-17,Kochi,Kerala,29.6,80.3,12.5,10.4,Rain
2026-04-18,Bengaluru,Karnataka,27.7,75.7,10.0,4.1,Partly Cloudy
2026-04-18,Hyderabad,Telangana,28.7,57.7,11.7,1.1,Clear
2026-04-18,Chennai,Tamil Nadu,31.3,68.9,15.8,6.8,Cloudy
2026-04-18,Pune,Maharashtra,29.3,59.1,9.3,1.9,Sunny
2026-04-18,Mumbai,Maharashtra,28.4,73.5,16.0,2.7,Humid
2026-04-18,Delhi,Delhi,33.6,47.3,11.6,1.7,Clear
2026-04-18,Kolkata,West Bengal,32.2,85.7,10.6,11.9,Rain
2026-04-18,Ahmedabad,Gujarat,34.4,51.5,17.4,0.4,Sunny
2026-04-18,Jaipur,Rajasthan,33.6,38.6,17.4,0.2,Clear
2026-04-18,Kochi,Kerala,29.3,89.3,11.6,7.4,Rain
2026-04-19,Bengaluru,Karnataka,25.0,72.5,13.6,4.6,Partly Cloudy
2026-04-19,Hyderabad,Telangana,28.0,54.1,12.5,2.8,Clear
2026-04-19,Chennai,Tamil Nadu,29.6,66.2,16.9,7.9,Cloudy
2026-04-19,Pune,Maharashtra,29.4,51.3,7.9,2.4,Sunny
2026-04-19,Mumbai,Maharashtra,30.4,73.1,15.1,8.9,Humid
2026-04-19,Delhi,Delhi,32.1,50.8,12.3,0.7,Clear
2026-04-19,Kolkata,West Bengal,29.3,75.2,7.7,4.2,Rain
2026-04-19,Ahmedabad,Gujarat,34.0,47.8,17.8,0.4,Sunny
2026-04-19,Jaipur,Rajasthan,35.3,39.8,15.5,0.1,Clear
2026-04-19,Kochi,Kerala,29.6,84.8,8.4,6.6,Rain
2026-04-20,Bengaluru,Karnataka,27.7,70.4,13.5,4.2,Partly Cloudy
2026-04-20,Hyderabad,Telangana,30.9,65.2,12.1,2.5,Clear
2026-04-20,Chennai,Tamil Nadu,30.2,72.9,20.1,8.6,Cloudy
2026-04-20,Pune,Maharashtra,26.3,52.3,11.2,1.6,Sunny
2026-04-20,Mumbai,Maharashtra,27.0,73.7,16.6,3.8,Humid
2026-04-20,Delhi,Delhi,33.3,48.4,11.0,0.9,Clear
2026-04-20,Kolkata,West Bengal,31.1,84.1,6.9,13.2,Rain
2026-04-20,Ahmedabad,Gujarat,32.3,42.1,20.0,0.4,Sunny
2026-04-20,Jaipur,Rajasthan,34.7,47.6,13.7,0.2,Clear
2026-04-20,Kochi,Kerala,28.4,80.7,9.0,7.9,Rain
2026-04-21,Bengaluru,Karnataka,27.9,76.6,13.5,11.3,Partly Cloudy
2026-04-21,Hyderabad,Telangana,30.8,58.3,13.4,2.9,Clear
2026-04-21,Chennai,Tamil Nadu,29.6,71.5,15.8,2.2,Cloudy
2026-04-21,Pune,Maharashtra,27.4,53.1,12.8,2.3,Sunny
2026-04-21,Mumbai,Maharashtra,28.3,73.8,13.8,8.7,Humid
2026-04-21,Delhi,Delhi,32.8,50.1,13.7,1.1,Clear
2026-04-21,Kolkata,West Bengal,32.0,75.5,7.1,8.4,Rain
2026-04-21,Ahmedabad,Gujarat,33.2,41.5,20.2,0.2,Sunny
2026-04-21,Jaipur,Rajasthan,33.5,41.7,16.8,0.3,Clear
2026-04-21,Kochi,Kerala,27.2,83.3,13.7,21.1,Rain
2026-04-22,Bengaluru,Karnataka,27.2,66.5,11.9,8.2,Partly Cloudy
2026-04-22,Hyderabad,Telangana,28.6,54.5,17.4,3.5,Clear
2026-04-22,Chennai,Tamil Nadu,29.8,69.5,19.0,4.3,Cloudy
2026-04-22,Pune,Maharashtra,25.5,61.5,11.8,1.3,Sunny
2026-04-22,Mumbai,Maharashtra,26.7,76.5,13.7,14.3,Humid
2026-04-22,Delhi,Delhi,30.8,49.0,14.0,0.5,Clear
2026-04-22,Kolkata,West Bengal,29.3,75.0,7.7,10.4,Rain
2026-04-22,Ahmedabad,Gujarat,34.6,40.4,17.2,0.4,Sunny
2026-04-22,Jaipur,Rajasthan,33.8,39.7,13.2,0.1,Clear
2026-04-22,Kochi,Kerala,29.5,78.6,9.7,17.5,Rain
2026-04-23,Bengaluru,Karnataka,28.2,77.7,12.0,11.3,Partly Cloudy
2026-04-23,Hyderabad,Telangana,29.9,58.0,14.3,2.9,Clear
2026-04-23,Chennai,Tamil Nadu,32.2,64.8,16.5,10.1,Cloudy
2026-04-23,Pune,Maharashtra,25.6,62.4,9.2,0.9,Sunny
2026-04-23,Mumbai,Maharashtra,27.3,77.6,19.0,4.3,Humid
2026-04-23,Delhi,Delhi,34.0,49.5,10.4,1.4,Clear
2026-04-23,Kolkata,West Bengal,30.1,76.6,9.2,14.6,Rain
2026-04-23,Ahmedabad,Gujarat,34.6,46.0,16.3,0.4,Sunny
2026-04-23,Jaipur,Rajasthan,34.5,47.6,18.2,0.2,Clear
2026-04-23,Kochi,Kerala,29.0,88.5,9.7,10.5,Rain
2026-04-24,Bengaluru,Karnataka,26.1,69.9,11.5,3.0,Partly Cloudy
2026-04-24,Hyderabad,Telangana,28.3,66.7,14.0,2.6,Clear
2026-04-24,Chennai,Tamil Nadu,32.7,73.6,16.8,9.7,Cloudy
2026-04-24,Pune,Maharashtra,28.3,64.9,11.6,2.0,Sunny
2026-04-24,Mumbai,Maharashtra,29.4,74.5,17.0,7.1,Humid
2026-04-24,Delhi,Delhi,33.8,46.9,12.6,0.8,Clear
2026-04-24,Kolkata,West Bengal,32.0,78.8,11.8,14.9,Rain
2026-04-24,Ahmedabad,Gujarat,34.6,39.9,21.8,0.4,Sunny
2026-04-24,Jaipur,Rajasthan,34.7,44.1,12.8,0.3,Clear
2026-04-24,Kochi,Kerala,27.7,83.4,10.1,18.3,Rain
2026-04-25,Bengaluru,Karnataka,27.7,77.2,10.5,5.3,Partly Cloudy
2026-04-25,Hyderabad,Telangana,28.3,55.4,13.5,0.7,Clear
2026-04-25,Chennai,Tamil Nadu,32.3,66.2,15.7,2.3,Cloudy
2026-04-25,Pune,Maharashtra,28.0,53.8,10.0,1.3,Sunny
2026-04-25,Mumbai,Maharashtra,29.3,84.4,15.0,10.2,Humid
2026-04-25,Delhi,Delhi,34.0,51.6,14.8,1.4,Clear
2026-04-25,Kolkata,West Bengal,29.9,86.2,10.1,4.4,Rain
2026-04-25,Ahmedabad,Gujarat,33.4,49.6,19.3,0.3,Sunny
2026-04-25,Jaipur,Rajasthan,33.6,47.3,16.5,0.1,Clear
2026-04-25,Kochi,Kerala,26.9,82.1,13.9,16.7,Rain
2026-04-26,Bengaluru,Karnataka,25.0,77.8,9.4,7.7,Partly Cloudy
2026-04-26,Hyderabad,Telangana,29.0,64.0,14.1,0.9,Clear
2026-04-26,Chennai,Tamil Nadu,31.2,74.5,20.0,4.8,Cloudy
2026-04-26,Pune,Maharashtra,25.8,61.4,12.0,0.9,Sunny
2026-04-26,Mumbai,Maharashtra,29.6,84.9,15.7,7.1,Humid
2026-04-26,Delhi,Delhi,33.2,58.0,10.6,0.8,Clear
2026-04-26,Kolkata,West Bengal,29.9,84.3,7.8,10.6,Rain
2026-04-26,Ahmedabad,Gujarat,33.0,47.4,17.1,0.5,Sunny
2026-04-26,Jaipur,Rajasthan,35.9,42.9,17.3,0.1,Clear
2026-04-26,Kochi,Kerala,29.0,84.7,12.7,19.9,Rain
2026-04-27,Bengaluru,Karnataka,25.8,77.9,10.4,2.2,Partly Cloudy
2026-04-27,Hyderabad,Telangana,29.2,66.6,16.9,3.6,Clear
2026-04-27,Chennai,Tamil Nadu,31.0,76.1,18.7,3.0,Cloudy
2026-04-27,Pune,Maharashtra,27.4,62.2,9.7,1.7,Sunny
2026-04-27,Mumbai,Maharashtra,27.0,74.9,15.6,8.8,Humid
2026-04-27,Delhi,Delhi,32.2,46.3,9.4,0.8,Clear
2026-04-27,Kolkata,West Bengal,31.4,84.5,8.1,6.5,Rain
2026-04-27,Ahmedabad,Gujarat,33.0,40.5,19.8,0.5,Sunny
2026-04-27,Jaipur,Rajasthan,32.6,43.2,16.8,0.3,Clear
2026-04-27,Kochi,Kerala,28.1,86.9,9.7,19.3,Rain
2026-04-28,Bengaluru,Karnataka,28.0,65.7,14.9,6.3,Partly Cloudy
2026-04-28,Hyderabad,Telangana,27.5,55.0,16.3,2.8,Clear
2026-04-28,Chennai,Tamil Nadu,29.5,69.4,19.1,10.4,Cloudy
2026-04-28,Pune,Maharashtra,26.2,61.7,8.7,0.8,Sunny
2026-04-28,Mumbai,Maharashtra,26.6,76.7,16.8,6.2,Humid
2026-04-28,Delhi,Delhi,30.9,48.1,9.9,0.6,Clear
2026-04-28,Kolkata,West Bengal,29.7,81.1,7.8,9.7,Rain
2026-04-28,Ahmedabad,Gujarat,32.6,51.6,19.1,0.5,Sunny
2026-04-28,Jaipur,Rajasthan,33.6,37.8,16.1,0.1,Clear
2026-04-28,Kochi,Kerala,25.9,78.0,12.3,21.7,Rain
2026-04-29,Bengaluru,Karnataka,25.9,70.0,11.8,5.4,Partly Cloudy
2026-04-29,Hyderabad,Telangana,29.8,59.5,12.4,3.4,Clear
2026-04-29,Chennai,Tamil Nadu,31.2,63.1,20.4,8.1,Cloudy
2026-04-29,Pune,Maharashtra,26.2,59.8,12.7,1.3,Sunny
2026-04-29,Mumbai,Maharashtra,27.6,75.2,16.4,10.6,Humid
2026-04-29,Delhi,Delhi,33.1,58.3,10.3,0.8,Clear
2026-04-29,Kolkata,West Bengal,31.8,85.1,10.2,12.5,Rain
2026-04-29,Ahmedabad,Gujarat,32.1,51.2,19.5,0.3,Sunny
2026-04-29,Jaipur,Rajasthan,32.4,36.6,17.9,0.3,Clear
2026-04-29,Kochi,Kerala,25.3,81.5,11.0,12.9,Rain
2026-04-30,Bengaluru,Karnataka,25.7,77.5,11.3,7.1,Partly Cloudy
2026-04-30,Hyderabad,Telangana,30.7,62.9,14.4,1.7,Clear
2026-04-30,Chennai,Tamil Nadu,30.4,71.5,20.0,4.0,Cloudy
2026-04-30,Pune,Maharashtra,26.2,56.4,9.4,2.3,Sunny
2026-04-30,Mumbai,Maharashtra,28.0,74.9,15.1,12.6,Humid
2026-04-30,Delhi,Delhi,30.8,54.7,9.5,0.6,Clear
2026-04-30,Kolkata,West Bengal,28.6,85.3,7.6,6.1,Rain
2026-04-30,Ahmedabad,Gujarat,31.0,41.7,20.6,0.4,Sunny
2026-04-30,Jaipur,Rajasthan,35.3,48.3,15.8,0.3,Clear
2026-04-30,Kochi,Kerala,25.5,90.0,10.7,7.3,Rain
2026-05-01,Bengaluru,Karnataka,27.2,77.0,11.5,2.9,Partly Cloudy
2026-05-01,Hyderabad,Telangana,30.5,64.5,15.1,3.7,Clear
2026-05-01,Chennai,Tamil Nadu,28.9,63.8,16.0,1.9,Cloudy
2026-05-01,Pune,Maharashtra,27.5,59.8,7.9,0.8,Sunny
2026-05-01,Mumbai,Maharashtra,26.5,79.5,17.1,14.4,Humid
2026-05-01,Delhi,Delhi,31.5,58.7,12.0,0.9,Clear
2026-05-01,Kolkata,West Bengal,29.3,77.3,12.5,17.0,Rain
2026-05-01,Ahmedabad,Gujarat,33.5,40.5,17.3,0.2,Sunny
2026-05-01,Jaipur,Rajasthan,33.0,45.3,12.9,0.2,Clear
2026-05-01,Kochi,Kerala,27.8,77.5,10.7,18.4,Rain
2026-05-02,Bengaluru,Karnataka,26.4,71.3,14.5,7.8,Partly Cloudy
2026-05-02,Hyderabad,Telangana,28.3,59.5,17.2,3.3,Clear
2026-05-02,Chennai,Tamil Nadu,32.4,70.9,16.2,3.3,Cloudy
2026-05-02,Pune,Maharashtra,26.2,60.7,7.2,2.1,Sunny
2026-05-02,Mumbai,Maharashtra,28.9,78.2,13.1,12.3,Humid
2026-05-02,Delhi,Delhi,31.7,54.4,12.8,1.4,Clear
2026-05-02,Kolkata,West Bengal,29.9,87.4,12.4,16.1,Rain
2026-05-02,Ahmedabad,Gujarat,33.1,42.4,18.5,0.2,Sunny
2026-05-02,Jaipur,Rajasthan,35.1,46.1,17.2,0.3,Clear
2026-05-02,Kochi,Kerala,29.0,86.6,10.0,17.8,Rain
2026-05-03,Bengaluru,Karnataka,25.1,73.6,10.2,10.3,Partly Cloudy
2026-05-03,Hyderabad,Telangana,28.8,57.9,17.0,0.9,Clear
2026-05-03,Chennai,Tamil Nadu,32.4,73.6,16.2,8.4,Cloudy
2026-05-03,Pune,Maharashtra,26.9,63.7,10.7,1.3,Sunny
2026-05-03,Mumbai,Maharashtra,29.4,72.2,17.8,3.7,Humid
2026-05-03,Delhi,Delhi,31.1,46.6,14.6,1.0,Clear
2026-05-03,Kolkata,West Bengal,31.1,77.6,11.1,12.1,Rain
2026-05-03,Ahmedabad,Gujarat,31.0,44.9,20.5,0.2,Sunny
2026-05-03,Jaipur,Rajasthan,34.1,38.9,14.7,0.3,Clear
2026-05-03,Kochi,Kerala,28.8,91.0,10.7,14.4,Rain
2026-05-04,Bengaluru,Karnataka,27.3,75.6,11.9,10.4,Partly Cloudy
2026-05-04,Hyderabad,Telangana,28.4,67.3,14.3,1.0,Clear
2026-05-04,Chennai,Tamil Nadu,31.6,65.0,19.4,2.2,Cloudy
2026-05-04,Pune,Maharashtra,28.5,58.6,11.6,0.7,Sunny
2026-05-04,Mumbai,Maharashtra,28.2,76.3,14.6,12.5,Humid
2026-05-04,Delhi,Delhi,30.1,51.7,9.9,1.6,Clear
2026-05-04,Kolkata,West Bengal,31.7,74.5,9.5,9.5,Rain
2026-05-04,Ahmedabad,Gujarat,33.4,48.2,18.3,0.5,Sunny
2026-05-04,Jaipur,Rajasthan,32.2,36.9,17.4,0.1,Clear
2026-05-04,Kochi,Kerala,25.7,84.0,10.1,6.8,Rain
2026-05-05,Bengaluru,Karnataka,27.7,71.6,13.9,4.4,Partly Cloudy
2026-05-05,Hyderabad,Telangana,30.5,57.1,16.9,2.6,Clear
2026-05-05,Chennai,Tamil Nadu,32.5,73.8,19.1,6.4,Cloudy
2026-05-05,Pune,Maharashtra,27.9,57.2,7.8,2.3,Sunny
2026-05-05,Mumbai,Maharashtra,28.8,80.5,17.6,5.3,Humid
2026-05-05,Delhi,Delhi,31.8,56.5,15.2,1.7,Clear
2026-05-05,Kolkata,West Bengal,28.7,83.6,10.0,8.6,Rain
2026-05-05,Ahmedabad,Gujarat,31.2,39.9,19.0,0.3,Sunny
2026-05-05,Jaipur,Rajasthan,32.5,40.1,15.8,0.3,Clear
2026-05-05,Kochi,Kerala,27.3,79.3,13.4,10.6,Rain
2026-05-06,Bengaluru,Karnataka,27.8,78.7,10.0,7.6,Partly Cloudy
2026-05-06,Hyderabad,Telangana,30.6,59.4,14.8,1.6,Clear
2026-05-06,Chennai,Tamil Nadu,28.7,65.9,16.0,4.2,Cloudy
2026-05-06,Pune,Maharashtra,27.0,58.9,12.9,1.9,Sunny
2026-05-06,Mumbai,Maharashtra,27.0,84.3,16.9,9.1,Humid
2026-05-06,Delhi,Delhi,33.3,54.4,11.6,1.2,Clear
2026-05-06,Kolkata,West Bengal,29.3,87.6,8.2,16.7,Rain
2026-05-06,Ahmedabad,Gujarat,30.7,38.1,19.5,0.2,Sunny
2026-05-06,Jaipur,Rajasthan,33.4,36.7,17.5,0.3,Clear
2026-05-06,Kochi,Kerala,27.6,90.0,14.1,16.3,Rain
2026-05-07,Bengaluru,Karnataka,26.8,65.0,9.5,6.1,Partly Cloudy
2026-05-07,Hyderabad,Telangana,30.6,58.4,14.9,0.7,Clear
2026-05-07,Chennai,Tamil Nadu,30.2,75.6,18.8,8.9,Cloudy
2026-05-07,Pune,Maharashtra,24.5,53.8,8.3,2.2,Sunny
2026-05-07,Mumbai,Maharashtra,25.9,84.0,14.7,13.3,Humid
2026-05-07,Delhi,Delhi,31.9,49.5,15.2,0.9,Clear
2026-05-07,Kolkata,West Bengal,30.8,74.9,11.7,16.8,Rain
2026-05-07,Ahmedabad,Gujarat,30.9,48.4,17.8,0.2,Sunny
2026-05-07,Jaipur,Rajasthan,32.8,44.3,18.2,0.4,Clear
2026-05-07,Kochi,Kerala,28.8,85.7,12.0,6.7,Rain
2026-05-08,Bengaluru,Karnataka,26.8,72.7,11.4,10.7,Partly Cloudy
2026-05-08,Hyderabad,Telangana,27.7,56.0,12.4,1.1,Clear
2026-05-08,Chennai,Tamil Nadu,30.9,74.2,16.3,6.1,Cloudy
2026-05-08,Pune,Maharashtra,26.7,58.8,9.7,1.6,Sunny
2026-05-08,Mumbai,Maharashtra,25.6,71.8,15.6,5.4,Humid
2026-05-08,Delhi,Delhi,32.8,48.4,14.3,0.7,Clear
2026-05-08,Kolkata,West Bengal,28.4,80.7,9.0,7.6,Rain
2026-05-08,Ahmedabad,Gujarat,33.5,41.1,20.2,0.5,Sunny
2026-05-08,Jaipur,Rajasthan,33.1,42.0,18.0,0.2,Clear
2026-05-08,Kochi,Kerala,25.5,78.0,8.6,9.9,Rain
2026-05-09,Bengaluru,Karnataka,24.2,74.1,11.7,5.0,Partly Cloudy
2026-05-09,Hyderabad,Telangana,28.7,67.1,13.0,1.1,Clear
2026-05-09,Chennai,Tamil Nadu,29.7,67.5,20.8,7.9,Cloudy
2026-05-09,Pune,Maharashtra,26.1,53.3,7.5,0.7,Sunny
2026-05-09,Mumbai,Maharashtra,28.9,80.1,14.0,10.1,Humid
2026-05-09,Delhi,Delhi,30.0,52.1,11.4,0.5,Clear
2026-05-09,Kolkata,West Bengal,31.0,84.0,9.8,5.2,Rain
2026-05-09,Ahmedabad,Gujarat,33.1,44.1,20.2,0.1,Sunny
2026-05-09,Jaipur,Rajasthan,34.9,35.0,13.8,0.2,Clear
2026-05-09,Kochi,Kerala,25.6,78.2,12.2,22.2,Rain
2026-05-10,Bengaluru,Karnataka,25.2,68.7,13.2,4.1,Partly Cloudy
2026-05-10,Hyderabad,Telangana,28.3,63.6,14.1,1.1,Clear
2026-05-10,Chennai,Tamil Nadu,28.7,70.6,21.2,9.7,Cloudy
2026-05-10,Pune,Maharashtra,24.8,58.0,10.1,0.8,Sunny
2026-05-10,Mumbai,Maharashtra,28.1,77.9,18.0,6.1,Humid
2026-05-10,Delhi,Delhi,33.5,56.4,12.2,0.5,Clear
2026-05-10,Kolkata,West Bengal,29.9,75.8,10.8,12.8,Rain
2026-05-10,Ahmedabad,Gujarat,32.7,51.7,16.5,0.4,Sunny
2026-05-10,Jaipur,Rajasthan,34.5,36.6,14.4,0.1,Clear
2026-05-10,Kochi,Kerala,27.1,87.1,10.2,16.7,Rain
2026-05-11,Bengaluru,Karnataka,25.3,75.0,10.9,11.5,Partly Cloudy
2026-05-11,Hyderabad,Telangana,28.4,54.1,12.0,2.9,Clear
2026-05-11,Chennai,Tamil Nadu,31.9,71.9,16.2,9.3,Cloudy
2026-05-11,Pune,Maharashtra,27.2,52.6,9.5,1.8,Sunny
2026-05-11,Mumbai,Maharashtra,25.5,71.6,15.2,13.2,Humid
2026-05-11,Delhi,Delhi,33.7,49.5,14.9,1.5,Clear
2026-05-11,Kolkata,West Bengal,31.4,82.2,12.5,12.0,Rain
2026-05-11,Ahmedabad,Gujarat,34.1,45.9,17.4,0.3,Sunny
2026-05-11,Jaipur,Rajasthan,33.2,39.7,14.7,0.2,Clear
2026-05-11,Kochi,Kerala,27.1,80.1,9.8,13.1,Rain
2026-05-12,Bengaluru,Karnataka,25.8,70.9,13.2,3.8,Partly Cloudy
2026-05-12,Hyderabad,Telangana,28.8,57.9,16.1,2.8,Clear
2026-05-12,Chennai,Tamil Nadu,31.6,70.2,16.8,9.8,Cloudy
2026-05-12,Pune,Maharashtra,26.4,56.3,8.9,1.3,Sunny
2026-05-12,Mumbai,Maharashtra,28.3,82.5,16.0,11.5,Humid
2026-05-12,Delhi,Delhi,30.6,51.3,11.5,0.8,Clear
2026-05-12,Kolkata,West Bengal,29.4,84.6,11.1,5.8,Rain
2026-05-12,Ahmedabad,Gujarat,31.3,49.0,20.1,0.4,Sunny
2026-05-12,Jaipur,Rajasthan,33.8,44.7,14.1,0.1,Clear
2026-05-12,Kochi,Kerala,26.2,77.5,13.9,13.5,Rain
2026-05-13,Bengaluru,Karnataka,26.5,78.5,14.0,4.2,Partly Cloudy
2026-05-13,Hyderabad,Telangana,28.0,55.5,16.3,3.0,Clear
2026-05-13,Chennai,Tamil Nadu,30.4,68.2,16.9,6.0,Cloudy
2026-05-13,Pune,Maharashtra,27.2,63.5,12.3,2.2,Sunny
2026-05-13,Mumbai,Maharashtra,27.2,76.9,15.0,14.4,Humid
2026-05-13,Delhi,Delhi,30.4,47.2,11.1,1.7,Clear
2026-05-13,Kolkata,West Bengal,31.3,78.6,11.8,15.5,Rain
2026-05-13,Ahmedabad,Gujarat,32.0,40.7,20.8,0.3,Sunny
2026-05-13,Jaipur,Rajasthan,31.7,47.6,15.1,0.2,Clear
2026-05-13,Kochi,Kerala,27.1,80.6,8.2,11.0,Rain
2026-05-14,Bengaluru,Karnataka,25.3,65.2,11.4,9.4,Partly Cloudy
2026-05-14,Hyderabad,Telangana,27.9,63.5,15.2,1.2,Clear
2026-05-14,Chennai,Tamil Nadu,28.5,72.4,19.0,4.3,Cloudy
2026-05-14,Pune,Maharashtra,25.1,63.0,12.7,0.9,Sunny
2026-05-14,Mumbai,Maharashtra,27.8,79.0,15.0,2.9,Humid
2026-05-14,Delhi,Delhi,31.0,54.0,13.0,1.1,Clear
2026-05-14,Kolkata,West Bengal,28.4,77.0,8.6,8.8,Rain
2026-05-14,Ahmedabad,Gujarat,31.8,50.6,16.9,0.5,Sunny
2026-05-14,Jaipur,Rajasthan,32.2,47.0,14.0,0.2,Clear
2026-05-14,Kochi,Kerala,26.2,77.5,12.9,18.8,Rain
2026-05-15,Bengaluru,Karnataka,24.9,75.9,12.1,11.6,Partly Cloudy
2026-05-15,Hyderabad,Telangana,26.8,59.3,12.9,2.6,Clear
2026-05-15,Chennai,Tamil Nadu,31.5,74.8,18.6,5.1,Cloudy
2026-05-15,Pune,Maharashtra,27.5,52.5,8.8,2.0,Sunny
2026-05-15,Mumbai,Maharashtra,27.2,84.9,13.6,8.1,Humid
2026-05-15,Delhi,Delhi,30.6,45.0,10.0,0.4,Clear
2026-05-15,Kolkata,West Bengal,29.4,80.1,9.7,7.0,Rain
2026-05-15,Ahmedabad,Gujarat,33.1,45.2,22.1,0.2,Sunny
2026-05-15,Jaipur,Rajasthan,33.2,41.9,14.7,0.3,Clear
2026-05-15,Kochi,Kerala,25.5,89.3,10.2,10.0,Rain
2026-05-16,Bengaluru,Karnataka,26.3,72.9,10.9,2.8,Partly Cloudy
2026-05-16,Hyderabad,Telangana,30.4,59.2,12.2,2.7,Clear
2026-05-16,Chennai,Tamil Nadu,30.5,67.6,17.3,9.1,Cloudy
2026-05-16,Pune,Maharashtra,25.7,56.8,12.9,1.2,Sunny
2026-05-16,Mumbai,Maharashtra,27.0,73.3,17.1,10.6,Humid
2026-05-16,Delhi,Delhi,31.5,50.7,10.8,1.5,Clear
2026-05-16,Kolkata,West Bengal,29.7,85.6,8.9,13.3,Rain
2026-05-16,Ahmedabad,Gujarat,30.4,41.1,22.0,0.4,Sunny
2026-05-16,Jaipur,Rajasthan,33.9,42.0,15.3,0.1,Clear
2026-05-16,Kochi,Kerala,25.4,86.0,12.3,8.5,Rain
2026-05-17,Bengaluru,Karnataka,26.4,66.9,12.9,3.6,Partly Cloudy
2026-05-17,Hyderabad,Telangana,28.6,58.4,14.8,1.1,Clear
2026-05-17,Chennai,Tamil Nadu,30.3,71.6,16.1,4.4,Cloudy
2026-05-17,Pune,Maharashtra,27.0,58.6,10.9,2.1,Sunny
2026-05-17,Mumbai,Maharashtra,27.7,74.1,15.8,12.7,Humid
2026-05-17,Delhi,Delhi,32.0,55.5,11.6,1.0,Clear
2026-05-17,Kolkata,West Bengal,31.8,85.5,10.6,4.4,Rain
2026-05-17,Ahmedabad,Gujarat,32.7,38.5,21.8,0.5,Sunny
2026-05-17,Jaipur,Rajasthan,34.1,38.7,17.6,0.1,Clear
2026-05-17,Kochi,Kerala,28.0,84.3,8.2,20.3,Rain
2026-05-18,Bengaluru,Karnataka,25.6,76.6,13.3,7.1,Partly Cloudy
2026-05-18,Hyderabad,Telangana,30.1,56.8,16.9,1.7,Clear
2026-05-18,Chennai,Tamil Nadu,28.5,67.7,15.7,2.4,Cloudy
2026-05-18,Pune,Maharashtra,26.8,52.7,8.2,1.0,Sunny
2026-05-18,Mumbai,Maharashtra,26.5,83.9,18.5,13.2,Humid
2026-05-18,Delhi,Delhi,33.7,51.2,14.2,0.7,Clear
2026-05-18,Kolkata,West Bengal,31.6,85.3,11.1,6.1,Rain
2026-05-18,Ahmedabad,Gujarat,30.7,51.0,19.5,0.4,Sunny
2026-05-18,Jaipur,Rajasthan,34.7,37.0,16.7,0.2,Clear
2026-05-18,Kochi,Kerala,27.9,83.4,9.3,21.5,Rain
2026-05-19,Bengaluru,Karnataka,24.9,75.4,14.2,4.4,Partly Cloudy
2026-05-19,Hyderabad,Telangana,29.4,59.5,12.8,1.3,Clear
2026-05-19,Chennai,Tamil Nadu,32.2,68.2,18.4,6.1,Cloudy
2026-05-19,Pune,Maharashtra,24.4,61.5,11.7,2.3,Sunny
2026-05-19,Mumbai,Maharashtra,26.8,73.9,15.2,11.5,Humid
2026-05-19,Delhi,Delhi,32.3,50.7,12.5,0.5,Clear
2026-05-19,Kolkata,West Bengal,31.6,80.6,9.7,14.1,Rain
2026-05-19,Ahmedabad,Gujarat,31.1,48.1,18.3,0.5,Sunny
2026-05-19,Jaipur,Rajasthan,31.6,38.9,16.3,0.2,Clear
2026-05-19,Kochi,Kerala,26.2,85.1,9.4,11.9,Rain
2026-05-20,Bengaluru,Karnataka,23.8,76.2,10.7,10.0,Partly Cloudy
